,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
342,,1,32,25,36,27,94,67,26,14,106,58
343,,0,48,78,114,1,7,79,69,26,112,65
344,,0,17,74,76,2,99,14,25,44,18,91
345,,1,73,107,111,13,23,12,42,26,18,99
346,,1,45,31,62,44,42,14,5,36,94,35
347,,0,114,108,2,77,84,74,32,104,95,26
348,,0,69,14,54,35,27,86,50,8,43,120
349,,0,23,42,27,20,1,108,21,101,26,114
350,,1,25,66,2,59,104,80,79,100,1,11
351,,1,26,89,129,42,22,54,9,62,44,10
352,,1,75,23,104,70,101,86,6,112,41,14
353,,1,7,62,5,19,81,91,34,44,14,23
354,,0,65,84,73,21,42,50,64,8,10,6
355,,1,75,109,34,15,73,45,5,14,97,9
356,,1,93,12,58,27,129,104,26,17,31,9
357,,1,36,26,8,5,102,129,14,34,51,42
358,,1,47,2,35,5,14,12,53,101,86,76
359,,1,23,28,72,11,40,50,93,8,33,84
360,,1,37,62,39,1,84,25,7,15,81,75
361,,1,14,106,22,35,6,10,27,109,36,30
362,,0,8,12,31,43,83,27,35,71,44,75
363,,0,92,100,29,39,32,90,112,64,47,110
364,,0,119,34,4,33,58,35,93,30,84,41
365,,1,62,121,72,83,67,18,65,57,64,99
366,,0,74,98,19,86,17,11,14,119,114,93
367,,1,77,10,26,87,14,47,91,121,59,21
368,,1,129,21,26,121,62,43,8,99,11,81
369,,0,14,101,44,72,86,27,17,104,62,96
370,,1,62,60,26,7,70,114,40,4,19,74
371,,1,26,58,44,19,53,39,18,7,47,93
372,,0,44,70,89,74,26,85,112,50,7,2
373,,1,26,84,104,74,8,20,61,53,14,44
374,,1,5,26,114,74,42,68,21,44,8,53
375,,0,62,68,35,112,64,71,22,16,26,129
376,,0,93,81,27,99,70,32,94,35,6,56
377,,1,94,56,39,21,37,17,30,68,110,63
378,,0,129,110,52,5,44,6,106,49,68,50
379,,0,112,26,34,7,43,8,14,28,6,46
380,,1,26,32,74,50,67,83,20,8,95,11
381,,0,107,81,8,33,44,92,94,59,74,37
382,,1,11,114,78,16,8,22,53,93,99,39
383,,1,21,88,96,129,62,66,12,36,101,44
384,,0,97,42,40,89,48,1,61,58,90,99
385,,1,29,6,54,42,93,114,91,59,34,55
386,,1,1,27,33,97,106,48,22,16,64,42
387,,0,64,14,86,94,74,1,97,87,93,30
388,,1,120,53,33,44,8,112,21,104,26,10
389,,1,20,17,15,67,74,119,99,25,53,7
390,,1,110,18,27,64,45,70,99,28,129,62
391,,1,95,63,30,74,42,104,6,35,100,31
392,,1,73,58,12,42,2,14,50,32,78,57
393,,1,44,41,46,15,32,65,6,62,114,1
394,,0,21,67,121,106,109,26,32,33,74,44
395,,1,70,96,97,28,26,17,71,18,99,105
396,,1,17,14,12,104,6,2,21,95,35,7
397,,0,53,50,6,58,84,101,104,41,17,35
398,,1,58,111,64,44,108,77,7,101,20,74
399,,1,7,74,6,63,26,27,86,114,78,99
400,,0,83,70,63,49,36,7,100,31,43,30
401,,0,106,121,85,40,86,8,129,23,60,114
402,,1,114,93,84,62,28,6,14,108,35,27
403,,1,86,14,104,44,17,92,26,85,100,75
404,,1,84,91,6,16,48,102,96,67,26,86
405,,1,6,9,94,26,23,8,84,43,102,14
406,,0,70,14,47,35,111,2,54,87,106,114
407,,0,9,81,3,8,39,41,26,96,48,35
408,,1,40,23,27,26,52,1,11,34,6,35
409,,0,44,26,64,38,114,18,23,95,106,73
410,,1,64,47,29,96,40,67,38,98,6,2
411,,0,7,32,42,21,26,86,63,40,14,46
412,,1,109,71,68,32,106,52,9,44,17,1
413,,0,5,14,21,22,88,44,17,15,54,19
414,,0,40,113,10,33,5,27,62,95,6,87
415,,0,75,8,39,11,22,12,35,40,89,107
416,,1,26,74,42,84,99,72,15,71,48,54
417,,0,47,8,35,55,61,71,7,37,53,19
418,,0,104,99,7,42,68,11,23,90,86,120
419,,1,23,63,94,106,100,64,51,13,41,2
420,,0,12,111,70,7,2,14,63,44,100,56
421,,1,47,114,84,1,18,22,26,83,41,14
422,,0,28,39,8,6,104,35,79,7,47,84
423,,1,87,15,80,47,17,35,1,104,26,93
424,,1,71,109,129,70,8,37,113,106,40,62
425,,1,50,94,66,53,102,85,54,73,29,38
426,,1,17,5,95,1,111,86,4,84,73,10
427,,1,12,42,86,6,74,83,26,32,56,109
428,,1,78,65,27,81,28,71,58,90,3,91
429,,1,73,88,114,2,36,84,14,67,64,74
430,,0,90,73,26,50,69,17,74,54,120,104
431,,1,104,5,19,14,74,35,129,29,65,41
432,,0,23,74,8,62,119,68,98,36,85,18
433,,0,82,112,7,85,74,71,81,46,36,18
434,,1,17,22,95,16,96,1,34,41,14,86
435,,1,87,86,47,111,6,93,20,39,29,129
436,,1,89,74,67,6,58,26,120,19,86,28
437,,1,5,83,35,8,119,44,101,49,102,22
438,,0,68,95,69,26,6,35,14,91,11,104
439,,0,86,36,11,70,8,27,102,81,5,26
440,,0,8,93,35,100,11,26,14,6,44,21
441,,0,73,22,21,84,90,4,15,2,40,5
442,,1,87,30,48,86,45,58,42,9,84,18
443,,1,14,129,93,35,34,26,59,63,3,19
444,,1,53,4,88,62,8,41,25,52,69,31
445,,0,93,43,114,104,129,17,8,2,105,14
446,,1,18,26,47,70,84,98,74,36,14,44
447,,1,95,19,21,59,129,120,64,6,105,50
448,,1,4,11,87,64,42,26,129,8,32,29
449,,1,110,55,14,8,120,34,1,103,90,26
450,,0,50,17,52,101,63,72,113,20,58,5
451,,0,40,72,67,79,26,69,60,89,104,7
452,,1,87,51,44,35,129,26,14,93,32,42
453,,1,22,69,114,97,101,41,44,23,2,14
454,,1,8,46,43,71,104,17,2,13,105,14
455,,1,79,72,104,49,14,8,35,6,23,26
456,,1,52,9,79,19,114,11,104,4,14,100
457,,1,14,26,62,86,74,36,44,8,27,106
458,,0,120,41,11,96,18,22,121,81,62,14
459,,0,36,101,86,106,129,27,71,46,74,81
460,,1,73,95,18,64,26,19,13,110,51,104
461,,1,102,87,36,39,27,88,44,49,42,2
462,,1,74,87,8,14,26,104,86,31,40,94
463,,1,48,27,86,28,129,25,62,70,16,14
464,,1,96,6,11,101,75,70,85,26,19,29
465,,1,1,7,46,26,65,33,104,74,20,95
466,,1,25,6,63,53,101,14,107,106,1,2
467,,1,26,62,74,44,14,82,79,36,35,112
468,,0,129,9,62,47,25,6,35,10,74,91
469,,1,92,10,32,51,60,68,121,6,61,54
470,,1,45,10,7,94,14,44,35,38,17,19
471,,0,88,8,106,17,91,86,14,71,81,120
472,,1,14,17,26,21,11,28,8,9,105,85
473,,1,4,54,18,13,7,26,14,104,114,44
474,,0,94,99,17,104,7,6,57,74,14,105
475,,1,44,72,23,14,101,54,62,26,22,106
476,,0,30,47,53,73,59,14,63,6,21,32
477,,1,14,42,12,97,73,50,7,44,18,76
478,,1,23,33,87,129,52,8,114,9,47,105
479,,1,14,74,45,89,36,121,114,98,35,53
480,,0,21,8,34,17,62,86,69,100,26,63
481,,0,36,8,26,108,74,114,6,14,48,35
482,,0,41,85,88,40,120,46,93,104,68,70
483,,0,3,47,40,68,8,22,105,108,78,54
484,,0,107,86,12,44,87,62,14,38,101,23
485,,0,18,14,29,13,6,54,5,21,25,68
486,,1,9,104,14,37,70,1,62,35,26,2
487,,0,41,114,74,10,27,86,31,60,14,7
488,,1,75,26,17,16,44,14,79,76,36,18
489,,1,120,6,50,14,105,93,44,25,1,77
490,,0,49,104,17,40,1,47,85,23,9,70
491,,1,37,64,11,26,62,63,51,10,44,6
492,,0,106,29,30,100,63,41,16,66,26,17
493,,1,104,28,68,22,110,96,1,7,53,5
494,,0,86,45,8,9,104,41,28,14,25,101
495,,0,107,63,21,75,98,74,46,14,93,6
496,,1,2,74,5,26,8,111,19,65,73,120
497,,0,38,110,39,62,14,33,19,106,101,23
498,,1,107,73,114,106,113,94,104,28,14,19
499,,1,104,74,25,64,47,54,63,120,114,14
500,,0,36,62,45,74,32,28,76,69,104,86
501,,1,65,106,54,1,88,14,113,51,21,119
502,,1,69,101,40,30,62,48,15,29,8,5
503,,1,71,27,33,14,77,110,114,36,83,95
504,,1,8,12,46,89,29,99,45,38,14,48
505,,1,82,43,110,31,71,5,70,15,69,8
506,,0,5,63,35,2,81,11,78,29,109,6
507,,0,30,53,14,104,41,27,94,70,8,5
508,,0,27,65,25,119,108,106,111,10,54,120
509,,1,101,14,94,33,93,6,103,104,44,31
510,,1,69,15,120,6,106,64,35,95,84,23
511,,1,13,106,9,110,129,92,73,26,14,42
512,,0,95,2,119,90,20,85,18,114,10,35
